14193,14137,14140,1,T
580172,580323,580229,5,T
483816,483952,483854,4,T
815914,815813,815841,7,T
414135,414144,414119,4,F
469719,469845,469712,4,T
847307,847244,847298,7,T
854931,854849,854903,7,T
119477,119473,119484,1,F
643871,644085,643870,6,T
361732,361649,361723,3,T
742690,742647,742697,6,T
988791,988799,988780,8,F
3715,3622,3709,1,T
466045,466191,466052,4,T
616936,617180,616930,5,T
317096,316927,317126,3,T
901865,901799,901840,8,T
487574,487670,487583,4,T
457606,457742,457597,4,T
622663,622951,622661,5,T
210211,210158,210172,2,T
268088,267875,268120,3,T
25868,25945,25886,1,T
777516,777572,777526,7,T
121147,121158,121168,1,F
66302,66371,66285,1,T
122760,122749,122758,1,T
241088,241007,241072,2,T
67969,68021,67939,1,T
888454,888367,888385,7,T
750548,750510,750574,6,T
6216,6107,6171,1,T
277842,277582,277826,3,T
628924,629210,628873,5,T
310628,310451,310662,3,T
89102,89173,89137,1,T
541484,541498,541463,5,F
58390,58478,58376,1,T
299534,299199,299426,3,T
624003,624278,623979,5,T
738741,738669,738710,6,T
519207,519206,519194,5,F
843090,842992,843044,7,T
686291,686379,686275,6,T
699220,699367,699303,6,T
606901,607062,606870,5,T
962750,962778,962743,8,T
244735,244649,244712,2,T
807929,807884,807899,7,T
801282,801259,801262,7,T
215908,215860,215889,2,T
797929,797932,797929,7,T
1920,1862,1965,1,T
285536,285145,285386,3,T
178380,178453,178381,2,T
244066,243987,244051,2,T
675226,675351,675215,6,T
914980,914928,915047,8,F
194704,194785,194754,2,T
819757,819707,819740,7,T
221908,221874,221917,2,T
420743,420856,420793,4,T
551297,551259,551214,5,F
559056,559074,559019,5,F
733949,733843,733874,6,T
405325,405230,405268,4,T
537101,537108,537078,5,F
13593,13560,13567,1,T
703279,703410,703357,6,T
238154,238076,238140,2,T
932056,931894,932041,8,T
902602,902526,902572,8,T
48358,48405,48301,1,F
620542,620807,620533,5,T
19709,19721,19690,1,F
800798,800777,800780,7,T
629885,630178,629832,5,T
910484,910459,910557,8,F
492296,492346,492276,4,T
