818283,818205,818291,65,T
160429,160439,160402,13,F
99943,99936,99927,8,F
146421,146461,146394,12,T
986956,986954,986965,78,F
452303,452459,452324,36,T
351836,351708,351844,28,T
652164,652379,652166,52,T
32548,32704,32552,3,T
515282,515349,515296,41,T
218258,218240,218244,18,T
953591,953576,953583,75,T
948224,948133,948242,75,T
763811,763800,763753,61,F
975774,975766,975777,77,T
801449,801448,801458,64,F
58244,58338,58236,5,T
637911,638175,637909,51,T
273879,273639,273871,22,T
884638,884600,884664,70,T
740584,740534,740582,59,T
484734,484850,484738,39,T
876924,876883,876949,69,T
901076,901000,901082,71,T
100760,100761,100756,8,F
940408,940205,940434,74,T
313747,313577,313755,25,T
163282,163368,163315,13,T
556196,556131,556173,44,T
949313,949211,949300,75,T
724868,724896,724859,58,T
831989,831945,831983,66,T
583316,583428,583284,46,T
552639,552589,552637,44,T
502046,502052,502037,40,F
61574,61664,61557,5,T
590615,590817,590647,47,T
201315,201337,201290,16,F
348377,348213,348375,28,T
469839,469972,469833,37,T
866380,866416,866410,69,T
695906,695981,695883,55,T
4829,4730,4801,1,T
195288,195367,195285,16,T
718831,718924,718841,57,T
193945,194020,193930,16,T
752378,752305,752396,60,T
959180,959167,959170,76,T
702868,703015,702870,56,T
499909,499898,499885,40,F
875269,875225,875281,69,T
548645,548596,548649,44,T
999724,999766,999713,79,T
831603,831569,831607,66,T
936956,936728,936932,74,T
759421,759388,759431,60,T
762950,762958,762973,60,F
941309,941103,941334,75,T
757060,756976,757037,60,T
973658,973670,973662,77,T
405230,405137,405229,32,T
571299,571444,571334,45,T
346361,346177,346354,28,T
181351,181408,181326,15,T
812931,812889,812911,64,T
471848,471979,471831,38,T
163054,163134,163082,13,T
789170,789227,789214,63,T
437518,437625,437505,35,T
222580,222571,222574,18,T
537564,537574,537596,43,F
273930,273691,273924,22,T
130923,130997,130911,11,T
636613,636900,636625,51,T
698380,698498,698392,55,T
266130,265949,266161,21,T
37161,37293,37131,3,T
288772,288425,288792,23,T
106969,107005,107005,9,F
987017,987018,987028,78,F
538605,538601,538621,43,F
141132,141243,141136,12,T
190412,190486,190386,15,T
353124,353006,353132,28,T
570723,570837,570734,45,T
954098,954082,954129,76,F
199911,199964,199909,16,T
613906,614091,613905,49,T
308168,307906,308126,25,T
202795,202811,202775,16,F
137752,137858,137755,11,T
359608,359519,359595,29,T
367008,366922,366989,29,T
738951,738879,738930,59,T
749481,749440,749462,59,T
662270,662501,662217,53,T
249237,249226,249279,20,F
865170,865192,865177,69,T
841819,841742,841810,67,T
937995,937787,937999,74,T
902702,902627,902698,71,T
206535,206555,206563,17,F
370418,370398,370430,30,T
886270,886215,886284,70,T
697363,697464,697361,55,T
365282,365204,365274,29,T
70826,70896,70817,6,T
707221,707339,707227,56,T
866222,866257,866250,69,T
831077,831059,831097,66,F
731190,731127,731174,58,T
886930,886886,886958,70,T
966559,966639,966563,77,T
952740,952694,952718,75,T
995856,995937,995875,79,T
669664,669791,669625,53,T
834618,834597,834633,66,T
609274,609464,609271,48,T
913020,912980,913014,72,T
646262,646425,646212,51,T
645136,645331,645112,51,T
261774,261572,261753,21,T
845764,845711,845782,67,T
180349,180424,180344,15,T
361892,361824,361898,29,T
409243,409184,409248,33,T
934086,933908,934091,74,T
512504,512589,512516,41,T
827663,827614,827651,66,T
186181,186310,186217,15,T
285103,284710,285071,23,T
211911,211850,211900,17,T
254629,254511,254649,21,T
613839,614022,613837,49,T
711879,711954,711874,56,T
507677,507731,507707,40,T
128340,128441,128359,11,T
373466,373437,373475,30,T
993960,994026,993960,79,T
210625,210579,210618,17,T
890757,890629,890775,71,T
824117,824057,824120,65,T
788216,788271,788245,62,T
114542,114520,114522,10,T
691448,691506,691420,55,T
200392,200453,200401,16,T
625034,625319,625033,50,T
877269,877223,877292,69,T
103526,103535,103506,9,F
876009,875975,876036,69,T
626344,626635,626348,50,T
123061,123052,123027,10,F
36260,36418,36255,3,T
467974,468114,467975,37,T
94285,94359,94307,8,T
922595,922476,922560,73,T
632973,633266,632968,50,T
788907,788962,788949,63,T
439336,439468,439336,35,T
966353,966445,966379,76,T
136004,136116,136017,11,T
349623,349465,349619,28,T
286286,285903,286266,23,T
792200,792203,792201,63,T
694508,694560,694466,55,T
482453,482609,482432,38,T
454707,454827,454694,36,T
368887,368820,368849,30,T
628010,628306,628017,50,T
428844,429033,428877,34,T
74842,74928,74833,6,T
177654,177708,177683,14,T
249216,249195,249249,20,F
22773,22883,22801,2,T
599475,599603,599462,48,T
375005,374925,374965,30,T
201946,201956,201913,16,F
366075,366002,366071,29,T
395503,395394,395480,32,T
460539,460667,460526,37,T
430312,430458,430299,34,T
802822,802789,802802,64,T
325823,325743,325854,26,T
52404,52499,52407,5,T
274148,273902,274137,22,T
92840,92879,92834,8,T
982167,982132,982175,78,T
789785,789806,789795,63,T
430782,430910,430750,34,T
139755,139848,139737,11,T
661765,661984,661692,53,T
773845,773923,773829,61,T
468475,468611,468472,37,T
267900,267681,267867,22,T
126733,126801,126759,10,T
616382,616615,616400,49,T
583213,583329,583185,46,T
423137,423284,423140,34,T
77267,77360,77274,7,T
284856,284466,284826,23,T
511592,511697,511617,41,T
315152,314994,315161,25,T
617692,617967,617735,49,T
880730,880686,880738,70,T
987593,987589,987595,78,T
790334,790337,790328,63,F
507442,507503,507479,40,T
480069,480239,480068,38,T
48257,48323,48239,4,T
472944,473099,472948,38,T
749835,749792,749813,59,T
725812,725821,725797,58,F
861360,861361,861372,68,F
326476,326413,326520,26,T
880364,880317,880367,70,T
255650,255534,255678,21,T
541039,541058,541072,43,F
122431,122435,122412,10,F
805758,805706,805723,64,T
229223,229159,229202,19,T
163253,163341,163288,13,T
949530,949433,949518,75,T
570770,570884,570780,45,T
612219,612394,612228,49,T
882168,882101,882157,70,T
292685,292329,292704,23,T
562355,562349,562344,45,F
844309,844230,844300,67,T
188230,188314,188218,15,T
551078,551046,551096,44,T
440806,440941,440799,35,T
529313,529257,529295,42,T
401106,400977,401085,32,T
73783,73883,73793,6,T
937311,937099,937306,74,T
657457,657641,657441,52,T
165162,165254,165190,13,T
290075,289713,290083,23,T
281850,281493,281849,23,T
107056,107082,107082,9,F
160510,160522,160485,13,F
465077,465244,465105,37,T
894287,894195,894321,71,T
468013,468156,468017,37,T
345385,345223,345407,28,T
234819,234769,234821,19,T
455669,455782,455650,36,T
291883,291535,291908,23,T
486298,486411,486307,39,T
820841,820762,820839,65,T
445457,445621,445480,36,T
784513,784535,784510,62,T
869500,869482,869499,69,T
277037,276767,277025,22,T
95867,95927,95866,8,T
889936,889814,889893,70,T
126587,126648,126607,10,T
363782,363722,363793,29,T
646561,646729,646519,51,T
811991,811973,811995,64,T
385791,385753,385793,31,T
337650,337586,337673,27,T
588260,588433,588268,47,T
873890,873831,873878,69,T
244981,244907,244987,20,T
621467,621736,621458,49,T
102117,102141,102103,9,T
485210,485323,485213,39,T
586787,586931,586770,47,T
785251,785293,785268,62,T
15978,15946,15967,2,T
771089,771205,771125,61,T
661552,661781,661486,53,T
166300,166366,166339,14,T
815051,814968,815063,65,T
719740,719841,719760,57,T
908855,908847,908881,72,F
268324,268127,268316,22,T
